name,position,company,description,linkedin_url
Jeremy Hull,,,"Director, Implementation and Field Operations at DRB Systems, LLC",https://www.linkedin.com/in/jeremy-hull-69b13178
Jahred Kemp,Channel Marketing Director,PacketViper LLC,Channel Marketing Director at PacketViper,https://www.linkedin.com/in/jahredkemp
Brian McCann,,,"Director, Business Development at Racksquared Datacenter, LLC",https://www.linkedin.com/in/brian-mccann-1042b845
Curtis Adams,,,Director of Information Systems at Knox Community Hospital,https://www.linkedin.com/in/curtis-adams-708409a1
Tom Sizer,Senior Director / Segment Leader Specializing in Strategic Growth,LexisNexis Risk Solutions,Senior Director/Business Segment Lead,https://www.linkedin.com/in/tomsizer
Scott Williams,Sr. Director Partner Management,Infor Global Solutions,"Sr. Director, Alliance and Partner Management",https://www.linkedin.com/in/scottwilliams14
Scott Vance,,,Director of Information Technology at American Freight Furniture and Mattress,https://www.linkedin.com/in/scottvance1
Wendy Klatt,,,"Director, Technology Services at OhioHealth",https://www.linkedin.com/in/wendy-klatt-81928363
Tom Wright,,,Director of Sales at Cranel Inc.,https://www.linkedin.com/in/tom-wright-34401118
Eric Shepard,Marketing Director,Cost Less Lighting,"Marketing Director: Drive digital, traditional, social and ecomm to generate B2B sales opportunities.",https://www.linkedin.com/in/4ericshepard
Bryan Naas,,,"Director, Product Enablement at Salesforce",https://www.linkedin.com/in/bryannaas
Matt Downing,Director Technology,OCLC,Director of Technology at OCLC,https://www.linkedin.com/in/matt-downing-2943569
Darren Holbrook,"Area Sales Director - Ohio, Indiana and Missouri",Apptio,Area Sales Director - Apptio,https://www.linkedin.com/in/darrenholbrook
Scott Hageman,,,Director - SAP Practice at Fujitsu Global,https://www.linkedin.com/in/scott-hageman-8983b75
Brian Buss,,,"Director, Supply Chain Solutions at Cardinal Health",https://www.linkedin.com/in/brian-buss-a30b0a3
"Misty (Miller) Bond, PMP",,,Program Director at GT Nexus,https://www.linkedin.com/in/mistyibond-pmp
Corey Lansford,Executive Director,JPMorgan Chase & Co.,Executive Director,https://www.linkedin.com/in/corey-lansford-63a4942
Renee Wiczorek,"Sr. Director, Client Services, Watson Health",IBM,"Senior Director, Client Services, Watson Health, IBM",https://www.linkedin.com/in/renee-wiczorek-2b20632
John Littlejohn,,,Client Director at VMware,https://www.linkedin.com/in/john-littlejohn-b357a91
Amy King,"Director, Customer Success - Employer",GradLeaders,"Director, Customer Success at GradLeaders",https://www.linkedin.com/in/amykinggradleaders
Rob Strohl,,,Director of Health Informatics at Central Ohio Primary Care Physicians,https://www.linkedin.com/in/rob-strohl-b42560
Mark Creekmore,Managing Director,Focal Point Data Risk,Managing Director,https://www.linkedin.com/in/markcreekmore
Randy Loughridge,"Director, Head of Onvio Core Products",Thomson Reuters,"Director, Head of Onvio Core Products",https://www.linkedin.com/in/randy-loughridge-0878b926
Michael Albert,,,Client Director at VMware,https://www.linkedin.com/in/michaelralbert
Doreen Rao,Director Business Solutions - ERP,McGraw-Hill Education,Director ERP Solutions at The McGraw-Hill Companies,https://www.linkedin.com/in/doreen-rao-18a07711
Kevin Worden,"Director, Information Technology",Chute Gerdeman,"Director, Information Technology",https://www.linkedin.com/in/kevinworden
Erik Hornyak,,,Technology Director at Recess Creative,https://www.linkedin.com/in/erik-hornyak-493ba17
Scott Braskett,Executive Director,JPMorgan Chase & Co.,Executive Director at JPMorgan Chase | scott@braskett.com,https://www.linkedin.com/in/scottbraskett
Jason Joyce,,,Director of Technical Services at TERiX Computer Service,https://www.linkedin.com/in/jjoyce
Amy Palermo,,,Executive Director at ITSCO,https://www.linkedin.com/in/amypalermo
Thomas Martinko,National Account Director / Circle of Excellence Award Winner,XO Communications,National Account Director at XO Communications a Verizon Company,https://www.linkedin.com/in/thomasmartinko
James Acton,,,Director of IT Support at KM\xc2\xb2 Solutions,https://www.linkedin.com/in/jamesacton2
Paul DiSalvo,Key Account Director,Pomeroy,"Director, Key Accounts",https://www.linkedin.com/in/paul-disalvo-9994001
John Frazier,,,Practice Director at FusionStorm,https://www.linkedin.com/in/john-frazier-4a73301
Tom Hammons,,,Director at CGI,https://www.linkedin.com/in/tom-hammons-901521
Larry Davis,,,Sr. Director Product Planning at LexisNexis,https://www.linkedin.com/in/larryedavis
Olimpia Dawidowicz,Director Of Finance,"T-Cetra, LLC","Director of Finance at T-Cetra, LLC",https://www.linkedin.com/in/olimpia-dawidowicz-1477a055
Josh Brandon,Account Director,Medallia,Account Director-Medallia,https://www.linkedin.com/in/josh-brandon-b9a32452
Jeffrey McGlade,,,Director of Information Technology at PrimaryOne Health,https://www.linkedin.com/in/jeffrey-mcglade-672b5633
Don Reynolds,,,Senior Executive Director at ManTech International Corporation,https://www.linkedin.com/in/don-reynolds-783aa42
Allen Glass,,,"Director, Internal Communications & Communications Services at American Electric Power",https://www.linkedin.com/in/arglass
"Jessica Wilkins-Bibbs, SPHR, SHRM-SCP","Director, Human Resources",Franklin County Data Center,"Director, Human Resources- Franklin County Data Center",https://www.linkedin.com/in/jessica-wilkins-bibbs-sphr-shrm-scp-1bb2b111
Melissa Curtis,,,Director of Professional Services at Presidio,https://www.linkedin.com/in/melissa-curtis-a283569
Tim Dysarz,,,Sales Director - Content Business at Descartes Systems Group,https://www.linkedin.com/in/tim-dysarz-6b51b94
"Tina Mascaro , PMP","Director, Public Sector",M&S Consulting,"Associate Partner, Director Public Sector at M&S Consulting,",https://www.linkedin.com/in/tina-mascaro-pmp-636b363
Walt Edge,"Director, Solution Architecture",Qualcomm Life - A Qualcomm company,"Director, Solution Architecture at Qualcomm Life",https://www.linkedin.com/in/lwedge
David Coe,,,"Director, Transformational Solutions at Microsoft",https://www.linkedin.com/in/davidcoe
Greg Smullen,Director of Client Services,Sierra-Cedar,"Director of Client Services at Sierra-Cedar, Inc.",https://www.linkedin.com/in/greg-smullen-87704a1
Tim Clayson,Director,"AlixPartners, LLC","Director, AlixPartners, LLC",https://www.linkedin.com/in/tim-clayson-bb9606
Andee Bower,Associate User Experience Director,GSW Advertising,Associate User Experience Director at GSW,https://www.linkedin.com/in/andee
Mark Painter,Director of IT Operations,Prevedere Inc.,Director of IT Operations,https://www.linkedin.com/in/mark-painter-319812123
"Richard Huxley, M.Ed, CSSB",,,Director of Business Performance at West Corporation,https://www.linkedin.com/in/richard-huxley-m-ed-cssbb-025768a5
Melissa Ing,,,Director of Technology and Process at Embrace Pet Insurance,https://www.linkedin.com/in/melissa-ing-3a85bb29
Brock Palen,Director Advanced Research Computing - Technology Services,University of Michigan,Director Advanced Research Computing - Technology Services at The University of Michigan,https://www.linkedin.com/in/brock-palen-98a23712
Kevin Myers,,,Director at HM,https://www.linkedin.com/in/kevin-myers-0764a110
Carrie Large,,,"Senior Director, Enterprise Solutions at Sage Sustainable Electronics",https://www.linkedin.com/in/carrie-large-2b2042a
"Rama Gudhe, PMP",Senior Director,Flairsoft Limited,Senior Director,https://www.linkedin.com/in/rama-gudhe-pmp-2a17139
Tom Conroy,,,Senior Director at Cummins Allison,https://www.linkedin.com/in/wthomasconroy
Sara Collins,,,Regional Sales Director at VitreosHealth,https://www.linkedin.com/in/sara-collins-7875767
Michael Kierstead,,,National Sales Director-Card Processing at Jack Henry & Associates,https://www.linkedin.com/in/michael-kierstead-80417b7
Matthew Jagst,,,Senior Director of Product Management at Thomson Reuters,https://www.linkedin.com/in/matthew-jagst-1810866
TJ Henderson,,,Director at Target Freight Management,https://www.linkedin.com/in/tj-henderson-8495484
Heather (Jones) Pulpan,Director of Marketing,Nivo1,"Director of Marketing, AP Express by Nivo1",https://www.linkedin.com/in/heatherpulpan
"Kyle McNerney, MBA",Director - Partner & Industry Solutions (Americas),"TARGIT US, INC.","Director - BI & Analytics | Helping Heavy Equipment companies increase profitability, efficiency & customer experience",https://www.linkedin.com/in/kylemcnerney
Guy Precht,,,"Director, Information Systems at Consolidated Electric Cooperative",https://www.linkedin.com/in/guy-precht-43a2533
Duncan Torkornoo,"Director, Global Sales Enablement",SAP America at SAP America,"Director, Global Sales Enablement at SAP America",https://www.linkedin.com/in/duncan-torkornoo-876a542
John Gilmour,Director - Central Region Developer Tools Sales,Microsoft,Director of Sales at Microsoft,https://www.linkedin.com/in/johnsgilmour
Angela DeAngelis (Gowdy),Director Of Client Relations,TechR2,Director of Client Relations at TechR2,https://www.linkedin.com/in/angdeangelis
Robert Tackett,Director of Clinical Engineering,"The MetroHealth System (Cleveland, OH)","Director, Clinical Engineering at The MetroHealth System",https://www.linkedin.com/in/tackettr
Jeff Cizl,,,"Director, Strategic Sourcing at Cardinal Health",https://www.linkedin.com/in/jeffcizl
Keith Ebare,,,"Director, IT Architecture at Nationwide Insurance",https://www.linkedin.com/in/keith-ebare-2b30132
"Brian Ehmer, PMP",Director - Infor Consulting Services - Configure Price Quote - CPQ,Infor,Director - Infor Consulting Services - Product Configuration Management at Infor,https://www.linkedin.com/in/brian-ehmer-pmp-12bbb81
Sean Cavanagh,,,"Director, Account Management at Vocera Communications",https://www.linkedin.com/in/sean-cavanagh-3aab9a1
Greg Capoziello,,,"Director of Account Management at HyperProductive, LLC",https://www.linkedin.com/in/greg-capoziello-7599471
Bill Holman,Director of Product Management,Dealer Tire,Director of Product Management,https://www.linkedin.com/in/holmanium
Michael Littman,,,Director of Financial Planning and Analysis at Northwoods,https://www.linkedin.com/in/michael-littman-3b5b23
Ron Stuver,,,"ColumbusCare Service Director at Columbus US, Inc.",https://www.linkedin.com/in/ronstuver
Nikola Novakovic,Director Of Technology Operations,hansya,Director Of Technology Operations At Hansya,https://www.linkedin.com/in/novarac23
Brian Foster,IT Director,Nationwide Insurance,"IT Director, Nationwide Insurance",https://www.linkedin.com/in/brian-foster-b5618227
Brayden Wilmoth,,,Director of Software Engineering at MiJourney,https://www.linkedin.com/in/brayden-wilmoth
Jim Hoover,,,"Advisory Director, SAP GRC at KPMG US",https://www.linkedin.com/in/jim-hoover-12b5a97
Kevin Keathley,Director of Professional Services,David-Kenneth Group,Director of Professional Services at David Kenneth Group,https://www.linkedin.com/in/kevin-keathley-a531176
Lance Vesely,,,Sales Director - Web Control CRM at Dominion Dealer Solutions,https://www.linkedin.com/in/lance-vesely-236b675
Russell Tinkham,"Director, data warehouse and business intelligence",Western Reserve Hospital,"Director, data warehouse and BI at Western Reserve Hospital",https://www.linkedin.com/in/russell-tinkham-a544aa5
"Melissa Smith PMP, CSSBB, CSM","Program Director, Marketing and Strategy",American Health Holding,Program Director at American Health Holding,https://www.linkedin.com/in/melissa-smith-pmp-cssbb-csm-1b3a7310
Todd Laber,,,"Director, Information Technology at Goodwill Columbus",https://www.linkedin.com/in/toddlaber
Shana Tachikawa,,,Director of Communications at Stoltenberg Consulting,https://www.linkedin.com/in/shanatachikawa
"Heather Zea, PMP","Director, Special Operations & Quality Assurance",Comcast Business,"Director, Special Operations & Quality Assurance at Comcast Business",https://www.linkedin.com/in/heatherzea
Jordan Springer,Director of City Groups Ministry,Scarlet City Church,Project Lead at ComResource Inc. and Director of City Groups Ministry at Scarlet City Church,https://www.linkedin.com/in/springerjordan
Phillip Roman,Director - Build & Release Engineering for OneServices Cloud CRM,GE Healthcare,Director- Build & Release Engineering for One Services Cloud CRM at GE Healthcare,https://www.linkedin.com/in/phillip-roman-b41b619
Ron Leeds,Director,Nationwide Insurance,Director at Nationwide,https://www.linkedin.com/in/ron-leeds-963a998
Jon DeGenova,Director of Product Delivery,Flairsoft,"Director of Project Delivery at Flairsoft, Product Division",https://www.linkedin.com/in/jondegenova
Ka Tsu,,,Director of Sales at The ServicePro,https://www.linkedin.com/in/ka-tsu-08342a4
Brion Jones,Director IT Infrastructure,McKesson,Director IT Infrastructure at AccessHealth,https://www.linkedin.com/in/brion-jones-6b80284
Jim Elswick,"Director, Program Management",Sogeti,"Director, Program Management, Sogeti USA",https://www.linkedin.com/in/jimelswick
Justin Yeakley,,,Director of Application Development at GenomOncology,https://www.linkedin.com/in/webspherecommercearchitect
David Stimpert,,,Director of Application Development at GenomOncology,https://www.linkedin.com/in/stimpert
Mike Meyer,Director Debt Management Sales,Ontario Systems,Senior Director - Ontario Systems,https://www.linkedin.com/in/mike-meyer-5a56073
June Doyal,,,"Director, Customer & Market Intelligence at LexisNexis",https://www.linkedin.com/in/junedoyal
Chris Royle,Director Product Management,IHS,Director Product Mangement,https://www.linkedin.com/in/chris-royle-2461a81
Vince DiBiasio,,,Director of Product Development at Radar Medical Systems,https://www.linkedin.com/in/vince-dibiasio-664b2
AnneMarie Girard,"Director, HIM Operations",Beaumont Health,"System Director, HIM Operations at Beaumont Health",https://www.linkedin.com/in/annemarie-girard-942b6366
John Wukelich,Site Director,BCS (FM),"Site Director at Honda of America Mfg., Inc.",https://www.linkedin.com/in/john-wukelich-a54b4b54
Jason Jones,Director of Information Technology,TruAcuity,Director Of Information Technology,https://www.linkedin.com/in/jayjonesvip
Cindy Stegman,,,Director of Training and Implementation at Mediware Information Systems,https://www.linkedin.com/in/cindy-stegman-a9777614
Katie McMahon,,,"Director CDI & Coding, Implementation and Adoption at M*Modal",https://www.linkedin.com/in/katherynmcmahon
Bryan Dean,,,Director of MLS at Columbus REALTORS\xc2\xae,https://www.linkedin.com/in/bryandean
